,input,answer,predict,judge
60849,C(C(=O)N([C@H](Cc1ccccc1)C(N[C@H](C)CC)=O)Cc1ccc(Cl)cc1)N(c1ccc(C)cc1)S(C)(=O)=O,CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccc(C)cc1)S(C)(=O)=O,CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccc(C)cc1)S(C)(=O)=O,True
60850,c1cccc2c1[C@]1(C(=O)N2)[C@H](C(N2CCC(OC3CCN(C(=O)[C@H](C(C)C)S)CC3)CC2)=O)C1,CC(C)[C@H](S)C(=O)N1CCC(OC2CCN(C(=O)[C@@H]3C[C@@]34C(=O)Nc3ccccc34)CC2)CC1,CC(C)[C@H](S)C(=O)N1CCC(OC2CCN(C(=O)[C@@H]3C[C@@]34C(=O)Nc3ccccc34)CC2)CC1,True
60851,CN(CCCC)Cc1cc(OCC)c(Br)cc1,CCCCN(C)Cc1ccc(Br)c(OCC)c1,CCCCN(C)Cc1ccc(OC)c([N+](=O)[O-])c1-c1ccc(Br)c(CC)n1,False
60852,c1c[nH]c(-c2nnc(N3CC[C@H](NC(=O)OC(C)(C)C)[C@H](CC)C3)n2CC2(O)CC(OCC)C2)c1,CCOC1CC(O)(Cn2c(-c3ccc[nH]3)nnc2N2CC[C@H](NC(=O)OC(C)(C)C)[C@H](CC)C2)C1,CCOC1CC(O)(Cn2c(-c3cccc(OC)c3)nnc2N2CC[C@H](NC(=O)NCC)[C@H](C)C2)C1,False
60853,C1C(n2nnnc2[C@@H](NC[C@@H]2CCN(C(C(CC)CC)=O)C2)C)C1,CCC(CC)C(=O)N1CC[C@@H](CN[C@@H](C)c2nnnn2C2CC2)C1,CCC(CC)C(=O)N1CC[C@@H](CN[C@@H](C)c2nnnn2C2CC2)C1,True
60854,c1cc(C)ccc1CN1C[C@@H](NC2CC3(C[C@@H](C)OC3)C2)CC1,Cc1ccc(CN2CC[C@H](NC3CC4(CO[C@H](C)C4)C3)C2)cc1,Cc1ccc(CN2CC[C@H](NC3C[C@@H](C)O[C@H](C)C3)C2)cc1,False
60855,c1c(C(Nc2ncccc2OC)=O)c(Cl)cc(Br)c1,COc1cccnc1NC(=O)c1ccc(Br)cc1Cl,COc1cccnc1NC(=O)c1ccc(Br)cc1Cl,True
60856,N([C@@H](C(=O)N1C[C@H]2[C@@H](NC(=O)c3c(C)cc(OC)cc3C)[C@@H](C1)COC2)CC)C(=O)N,CC[C@@H](NC(N)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1c(C)cc(OC)cc1C,CC[C@@H](NC(N)=O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1c(C)cc(OC)cc1C,True
60857,C(=O)(c1cc(COC)cc(S(N[C@H]([C@H](c2ccc(F)cc2)O)C)(=O)=O)c1)O,COCc1cc(C(=O)O)cc(S(=O)(=O)N[C@@H](C)[C@@H](O)c2ccc(F)cc2)c1,COCc1cc(C(=O)O)cc(S(=O)(=O)N[C@@H](C)[C@@H](O)c2ccc(F)cc2)c1,True
60858,[C@H]1(NC(=O)[C@H]2O[C@H]3[C@@H](CCNC3)C2)CNC(=O)C1(C)C,CC1(C)C(=O)NC[C@@H]1NC(=O)[C@@H]1C[C@@H]2CCNC[C@H]2O1,CC1(C)C(=O)N[C@@H](CNC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)CN1,False
60859,[C@H](CC(=O)NCCC1(CNCC#N)CC1)(C)n1nc(C)cc1,Cc1ccn([C@H](C)CC(=O)NCCC2(CNCC#N)CC2)n1,Cc1ccn([C@H](C)CC(=O)NCCC2(CNCC#N)CC2)n1,True
60860,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](OCCCOCCCO[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)O1,OC[C@H]1O[C@H](OCCCOCCCO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@H](COCCCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)CCO1,False
60861,c1(O[C@@H](C)CC)c(=NCc2c(C)occ2)[nH]ccn1,CC[C@H](C)Oc1ncc[nH]c1=NCc1ccoc1C,CC[C@H](C)Oc1nccc[nH]c1=NCc1nccc(N(C)C)c1[N+](=O)[O-],False
60862,C(C)(C)(C)OC(=O)N[C@H](C(N1C[C@H]2COC[C@H]([C@H]2NC(=O)c2ccc(Cl)cc2)C1)=O)CO,CC(C)(C)OC(=O)N[C@@H](CO)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1ccc(Cl)cc1,CC(C)(C)OC(=O)N[C@@H](CO)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1ccc(Cl)cc1,True
60863,c1nc(CN2C[C@H]3[C@H]([C@@H]3NC(=O)[C@H]3CCCCC3(F)F)C2)n(C)c1,Cn1ccnc1CN1C[C@H]2[C@H](NC(=O)[C@H]3CCCCC3(F)F)[C@H]2C1,Cn1ccnc1CN1C[C@H]2[C@H](NC(=O)[C@H]3CCCCC3(F)F)[C@H]2C1,True
60864,N(C(=O)CCC(C)=O)(Cc1cccc(C)c1)C,CC(=O)CCC(=O)N(C)Cc1cccc(C)c1,CC(=O)CCC(=O)N(C)C[C@@H](C)c1cccc(C)c1,False
60865,CC(CC(N[C@@H](C(=O)Nc1sc(Cc2cc(F)cc(F)c2)cn1)c1ccccc1)=O)C,CC(C)CC(=O)N[C@@H](C(=O)Nc1ncc(Cc2cc(F)cc(F)c2)s1)c1ccccc1,CC(C)CC(=O)N[C@@H](C(=O)Nc1ncc(Cc2cc(F)cc(F)c2)s1)c1ccccc1,True
60866,c12cc(C)ccc1CCN2C(C(NCCCCCO)=O)=O,Cc1ccc2c(c1)N(C(=O)C(=O)NCCCCCO)CC2,Cc1ccc2c(c1)N(C(=O)C(=O)NCCCCCO)[C@H](C)C2,False
60867,[C@@H]12CCN(C(=O)OC(C)(C)C)[C@]1(C(=O)N1C[C@H]3[C@@H](CC1)CO[C@H]3CNC(=O)CCc1cnc[nH]1)C2,CC(C)(C)OC(=O)N1CC[C@H]2C[C@]21C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CCc3cnc[nH]3)[C@H]2C1,CC(C)(C)OC(=O)N1CC[C@@H]2C[C@]21C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CCc3cnc[nH]3)[C@H]2C1,False
60868,N([C@@H](c1ccc(F)cc1)C(NC[C@]12CN(C(CC3(OC)CCC3)=O)CC[C@H]1OCCC2)=O)C(=O)C,COC1(CC(=O)N2CC[C@H]3OCCC[C@@]3(CNC(=O)[C@@H](NC(C)=O)c3ccc(F)cc3)C2)CCC1,COC1(CC(=O)N2CC[C@H]3OCCC[C@@]3(CNC(=O)[C@@H](NC(C)=O)c3ccc(F)cc3)C2)CCC1,True
60869,FCC(NC(c1cccc(S(N(Cc2ccccc2)c2ccccc2)(=O)=O)c1)=O)(C)C,CC(C)(CF)NC(=O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)c1,CC(C)(CF)NC(=O)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)c1,True
60870,CN[C@H]1CN(C[C@@H](CSC)O)CC1,CN[C@@H]1CCN(C[C@H](O)CSC)C1,CN[C@@H]1CCN(C[C@H](O)CSC)C[C@H](c2ccc(C)cc2)C1,False
60871,C1C(CCCCN2CCNCC2)CCOC1,C(CCN1CCNCC1)CC1CCOCC1,c1cc2c(c(OC3CCN(CCCCC4CCOCC4)CC3)c1)CN[C@H]2C,False
60872,c1[nH]nc(C(=O)N[C@@H]2C[C@@H]3CN(C(c4coc(C)c4)=O)C[C@@H]3CC2)c1,Cc1cc(C(=O)N2C[C@H]3C[C@@H](NC(=O)c4cc[nH]n4)CC[C@H]3C2)co1,Cc1cc(C(=O)N2C[C@H]3C[C@@H](NC(=O)c4cc[nH]n4)CC[C@H]3C2)co1,True
60873,c12c(cc(F)c(F)c1)[nH]c(C(N1[C@H]3C[C@H](NC(=O)c4cccc(-c5cnco5)c4)C[C@@H]1CC3)=O)c2,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cc2cc(F)c(F)cc2[nH]1)c1cccc(-c2cnco2)c1,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cc2cc(F)c(F)cc2[nH]1)c1cccc(-c2cnco2)c1,True
60874,C1[C@@H](CNC(=O)[C@H](c2ccccc2)C)N(Cc2n(CC)ncn2)C1,CCn1ncnc1CN1CC[C@H]1CNC(=O)[C@@H](C)c1ccccc1,CCn1ncnc1CN1CC[C@H]1CNC(=O)[C@@H](C)c1ccccc1,True
60875,CC1(C(N2CCC[C@@H](CNCc3cccnc3)C2)=O)CCCC1,CC1(C(=O)N2CCC[C@@H](CNCc3cccnc3)C2)CCCC1,CC1(C(=O)N2CCC[C@@H](CNCc3cccnc3)C2)CCC[C@H]1C(=O)O,False
60876,N(CCCNCc1c(C)snc1C)C(c1ncsc1)=O,Cc1nsc(C)c1CNCCCNC(=O)c1cscn1,Cc1nsc(C)c1CNCCCNC(=O)c1cscn1,True
60877,[C@@H]1(CCN(CCCO)C2CC2)CCOC1,OCCCN(CC[C@@H]1CCOC1)C1CC1,OCCCN(CC[C@@H]1CCOC1)C[C@@H]1CCOc2cc(Cl)ccc21,False
60878,C1N(C(=O)OC(C)(C)C)CC[C@@H](CC(=O)N2CC[C@@]3(OCCN(C(=O)/C=C(/C)C(=O)O)C3)C2)CC1,C/C(=C/C(=O)N1CCO[C@@]2(CCN(C(=O)C[C@H]3CCCN(C(=O)OC(C)(C)C)CC3)C2)C1)C(=O)O,C/C(=C/C(=O)N1CCO[C@@]2(CCN(C(=O)C[C@H]3CCCN(C(=O)OC(C)(C)C)CC3)C2)C1)C(=O)O,True
60879,c1(C)c(CC(=O)N2C[C@@H](O)[C@H](NC(=O)Cc3cccnc3C)C2)c(C)[nH]n1,Cc1ncccc1CC(=O)N[C@@H]1CN(C(=O)Cc2c(C)n[nH]c2C)C[C@H]1O,Cc1ncccc1CC(=O)N1C[C@@H](O)[C@H](NC(=O)Cc2c(C)n[nH]c2C)C1,False
60880,n1cc[nH]c1-c1ccc(C(=O)NC[C@H]2[C@H](c3cccnc3)N(C(c3c4c(c[nH]3)CCC4)=O)CC2)cc1,O=C(NC[C@@H]1CCN(C(=O)c2[nH]cc3c2CCC3)[C@H]1c1cccnc1)c1ccc(-c2ncc[nH]2)cc1,O=C(NC[C@@H]1CCN(C(=O)c2[nH]cc3c2CCC3)[C@H]1c1cccnc1)c1ccc(-c2ncc[nH]2)cc1,True
60881,Cc1c(C)nc(C)nc1N,Cc1nc(C)c(C)c(N)n1,Cc1nc(C)c(C)c(N2C[C@@H](c3cc(C)ccc3[N+](=O)[O-])C(=O)N2)n1,False
60882,C(CC)[C@H](OC)C(N1C[C@@H](CCNCC#C)[C@H](C)C1)=O,C#CCNCC[C@@H]1CN(C(=O)[C@H](CCC)OC)C[C@H]1C,C#CCNCC[C@@H]1CN(C(=O)[C@H](CCC)OC)C[C@H]1C,True
60883,c1ccc(C(N(C)[C@@H](C2CCN(Cc3c(F)cc(OC)cc3)CC2)Cc2ccccc2)=O)s1,COc1ccc(CN2CCC([C@@H](Cc3ccccc3)N(C)C(=O)c3cccs3)CC2)c(F)c1,COc1ccc(CN2CCC([C@@H](C)N(Cc3ccccc3)C(=O)c3cccs3)CC2)c(F)c1,False
60884,C(F)(F)(CN1CCC(N2C[C@@H](Oc3ccncc3C)CC2)CC1)F,Cc1cnccc1O[C@H]1CCN(C2CCN(CC(F)(F)F)CC2)C1,Cc1cnccc1O[C@H]1CCCN(C2CCN(CC(F)(F)F)CC2)C1,False
60885,C[C@@H](NC(=O)CSCc1cscn1)C#N,C[C@H](C#N)NC(=O)CSCc1cscn1,C[C@H](C#N)NC(=O)CSCc1cscn1,True
60886,c12cc(C(=O)C3=C(O)C(=O)N(c4nnc(SCc5c(Cl)cc(Cl)cc5)s4)[C@H]3c3cc(OCCCC)ccc3)ccc1O[C@@H](C)C2,CCCCOc1cccc([C@H]2C(C(=O)c3ccc4c(c3)C[C@H](C)O4)=C(O)C(=O)N2c2nnc(SCc3ccc(Cl)cc3Cl)s2)c1,CCCCOc1cccc([C@@H]2C(C(=O)c3ccc(Cl)cc3Cl)=C(O)C(=O)N2c2nnc(SCc3ccc4c(c3)C[C@H](C)O4)c2C)c1,False
60887,N(C([C@@H]1C[C@H]1C1CC1)=O)[C@H]1[C@@H]2CC[C@@H](N2C(=O)c2c(OC(C)C)nccc2)C1,CC(C)Oc1ncccc1C(=O)N1[C@H]2CC[C@@H]1C[C@H]2NC(=O)[C@@H]1C[C@H]1C1CC1,CC(C)Oc1ncccc1C(=O)N1[C@H]2CC[C@@H]1C[C@H]2NC(=O)[C@@H]1C[C@H]1C1CC1,True
60888,C1C(NC(C)=O)CCN(c2n(C[C@@H](COC)C)c([C@@H](NS(=O)(C)=O)C)nn2)C1,COC[C@@H](C)Cn1c([C@H](C)NS(C)(=O)=O)nnc1N1CCC(NC(C)=O)CC1,COC[C@@H](C)Cn1c([C@H](C)NS(C)(=O)=O)nnc1N1CCC(NC(C)=O)CC1,True
60889,n1cnc(O)c(C(=O)N[C@H]2[C@@H]3N(C([C@@H]4C[C@@H]5C[C@@H]5C4)=O)C[C@@H]2C3)c1,O=C(N[C@@H]1[C@H]2C[C@H]1N(C(=O)[C@@H]1C[C@@H]3C[C@@H]3C1)C2)c1cncnc1O,O=C(N[C@H]1[C@H]2C[C@H]1N(C(=O)[C@@H]1C[C@@H]3C[C@@H]3C1)C2)c1cncnc1O,False
60890,[C@H]1(NC(=O)c2cc3c(nc(CO)[nH]3)cc2)C[C@@H]2N(C(=O)c3c([N+]([O-])=O)ccc(OC)n3)[C@H](C1)CC2,COc1ccc([N+](=O)[O-])c(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2ccc4nc(CO)[nH]c4c2)C3)n1,COc1ccc([N+](=O)[O-])c(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2ccc4nc(CO)[nH]c4c2)C3)n1,True
60891,CC([C@H]1[C@H](c2nnc(N3CCN4C(=O)CC[C@@H]4C3)n2C[C@H](CC(C)C)N(C)C)CCO1)(C)C,CC(C)C[C@@H](Cn1c([C@@H]2CCO[C@H]2C(C)(C)C)nnc1N1CCN2C(=O)CC[C@@H]2C1)N(C)C,CC(C)C[C@@H](Cn1c([C@@H]2CCO[C@H]2C(C)(C)C)nnc1N1CCN2C(=O)CC[C@@H]2C1)N(C)C,True
60892,C([C@@H](C)N1C[C@H]2C[C@@H]2C1)(=O)N1C[C@H]2[C@H](CO[C@H]2CNC(C2(C(C)C)CCC2)=O)CC1,CC(C)C1(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@@H](C)N4C[C@H]5C[C@@H]5C4)C[C@@H]32)CCC1,CC(C)C1(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)[C@H](C)N4C[C@H]5C[C@@H]5C4)C[C@@H]32)CCC1,False
60893,N(C[C@H]1CCN(C(=O)c2[nH]c(C)nc2)[C@@H]1c1cccnc1)C(c1c(Cl)cccc1C)=O,Cc1ncc(C(=O)N2CC[C@H](CNC(=O)c3c(C)cccc3Cl)[C@H]2c2cccnc2)[nH]1,Cc1ncc(C(=O)N2CC[C@H](CNC(=O)c3c(C)cccc3Cl)[C@H]2c2cccnc2)[nH]1,True
60894,C1CC(C(=O)c2ccc(OC)cc2)CCN1Cc1csc(-c2c(OC)cccc2)n1,COc1ccc(C(=O)C2CCN(Cc3csc(-c4ccccc4OC)n3)CC2)cc1,COc1ccc(C(=O)C2CCN(Cc3csc(-c4ccccc4OC)n3)CC2)cc1,True
60895,[C@H]1(NC([C@H](COC(=O)C)OC(=O)C)=O)C[C@@H]2N(C(=O)c3sc4c(ccc(C)c4)n3)[C@@H](CC2)C1,CC(=O)OC[C@H](OC(C)=O)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1nc2ccc(C)cc2s1,CC(=O)OC[C@H](OC(C)=O)C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1nc2ccc(C)cc2s1,True
60896,c1c(C2CC2)cncc1-c1ccc2c(=O)n(C)ccc2c1,Cn1ccc2cc(-c3cncc(C4CC4)c3)ccc2c1=O,Cn1ccc2cc(-c3cc(C4CC4)cc(=O)c4cnccc34)cnc21,False
60897,C1O[C@H](C)C[C@@H](CNC(=S)Nc2c(OCC(F)(F)F)cccc2)C1,C[C@@H]1C[C@@H](CNC(=S)Nc2ccccc2OCC(F)(F)F)CCO1,C[C@@H]1C[C@@H](CNC(=O)Nc2ccccc2OCC(F)(F)F)CCS[C@@H]1C,False
60898,c1nc(/C=C/C(=O)Nc2cnc(-c3ccccc3)cn2)sc1,O=C(/C=C/c1nccs1)Nc1cnc(-c2ccccc2)cn1,O=C(/C=C/c1nccs1)N[C@H](Cn1cnc(-c2ccccc2)c1)c1nccc(N)c1,False
60899,O(C(=O)N[C@H]1CC[C@H](C(N2C[C@@]3(CC2)CCCN(C)C3)=O)CC1)C(C)(C)C,CN1CCC[C@@]2(CCN(C(=O)[C@H]3CC[C@H](NC(=O)OC(C)(C)C)CC3)C2)C1,CN1CCC[C@@]2(CCN(C(=O)[C@H]3CC[C@H](NC(=O)OC(C)(C)C)CC3)C2)C1,True
60900,C1[C@@H]2[C@H](NC(c3c(F)c(F)c(C)cc3)=O)[C@H](CN1C(c1cc(C(F)(F)F)nn1C)=O)COC2,Cc1ccc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cc(C(F)(F)F)nn2C)C3)c(F)c1F,Cc1ccc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)c2cc(C(F)(F)F)nn2C)C3)c(F)c1F,True
60901,C(c1cc2ccccc2o1)(=O)N[C@H]1CN(S(c2cc(C(F)(F)F)ccc2)(=O)=O)CCC1,O=C(N[C@@H]1CCCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C1)c1cc2ccccc2o1,O=C(N[C@@H]1CCCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C1)c1cc2ccccc2o1,True
60902,c1(OCC#C)cccc(OS(c2cnc(Cl)cc2)(=O)=O)c1,C#CCOc1cccc(OS(=O)(=O)c2ccc(Cl)nc2)c1,C#CCOc1cccc(OS(=O)(=O)c2ccc(Cl)nc2)c1,True
60903,O(CC)c1cc([C@@H](C)NC(=O)NC[C@H](N2Cc3ccsc3CC2)C)ccc1,CCOc1cccc([C@@H](C)NC(=O)NC[C@@H](C)N2CCc3sccc3C2)c1,CCOc1cccc([C@@H](C)NC(=O)NC[C@@H](C)N2CCc3sccc3C2)c1,True
60904,C1(NC(COc2ccc(Cl)cc2)=O)CCC(N[C@@H]2CCCc3nn(C)cc32)CC1,Cn1cc2c(n1)CCC[C@H]2NC1CCC(NC(=O)COc2ccc(Cl)cc2)CC1,Cn1cc([C@@H]2OCCC[C@H]2NC2CCC(NC(=O)COc3ccc(Cl)cc3)CC2)nc1,False
60905,C1OC[C@@H]2[C@@H](NC(CNC(C)=O)=O)[C@H]1CN(C(=O)[C@H]1N(C(OC(C)(C)C)=O)CC(=C)C1)C2,C=C1C[C@@H](C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CNC(C)=O)N(C(=O)OC(C)(C)C)C1,C=C1C[C@@H](C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CNC(C)=O)N(C(=O)OC(C)(C)C)C1,True
60906,c1c(C(NC[C@@](O)(C)[C@H](C)CC)=O)c(C)ccc1S(NCc1ccccc1)(=O)=O,CC[C@@H](C)[C@@](C)(O)CNC(=O)c1cc(S(=O)(=O)NCc2ccccc2)ccc1C,CC[C@@H](C)[C@@](C)(O)CNC(=O)c1cc(S(=O)(=O)NCc2ccccc2)ccc1C,True
60907,n1cc(C(=O)N2CC(OCCOC)C2)c(C)n1-c1cc(C(F)(F)F)ccc1,COCCOC1CN(C(=O)c2cnn(-c3cccc(C(F)(F)F)c3)c2C)C1,COCCOC1CN(C(=O)c2cnn(-c3cccc(C(F)(F)F)c3)c2C)C1,True
60908,C1CCCN(C2CC2)[C@@H]1CNC(N[C@H](c1ccc(C(F)(F)F)cc1)C)=O,C[C@H](NC(=O)NC[C@@H]1CCCCN1C1CC1)c1ccc(C(F)(F)F)cc1,C[C@H](NC(=O)NC[C@@H]1CCCCN1C1CC1)c1ccc(C(F)(F)F)cc1,True
60909,n12nc(C)nc1CN(C(NCCCC)=O)CC2,CCCCNC(=O)N1CCn2nc(C)nc2C1,CCCCNC(=O)N1CCn2nc(C)nc2[C@H]1c1cc(C)ncn1,False
60910,c1c(CC(=O)N[C@H]2C[C@@H]3N(C(=O)c4ccc5cc[nH]c5c4)[C@@H](CC3)C2)ccc(SC)c1,CSc1ccc(CC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2ccc3cc[nH]c3c2)cc1,CSc1ccc(CC(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2ccc3cc[nH]c3c2)cc1,True
60911,n1cccc(C(=O)OCC(=O)NC(c2ccc(OC)cc2)=O)c1OC(C)C,COc1ccc(C(=O)NC(=O)COC(=O)c2cccnc2OC(C)C)cc1,COc1ccc(C(=O)NC(=O)COC(=O)c2cccnc2OC(C)C)cc1,True
60912,c12cc(CNC(=O)[C@@H](N3[C@@H](C)CC[C@H]3C)C)ccc1O[C@H](C)C2,C[C@H]1CC[C@@H](C)N1[C@@H](C)C(=O)NCc1ccc2c(c1)C[C@@H](C)O2,C[C@@H]1CCc2cc(CNC(=O)[C@@H](C)N3[C@@H](C)C[C@H]3C)ccc2O1,False
60913,c1c([N+](=O)[O-])[nH]c(C(=O)NC[C@H]2CCN(C(=O)c3cc4c(s3)CCC4)[C@@H]2c2cccnc2)c1,O=C(NC[C@H]1CCN(C(=O)c2cc3c(s2)CCC3)[C@@H]1c1cccnc1)c1ccc([N+](=O)[O-])[nH]1,O=C(NC[C@H]1CCN(C(=O)c2cc3c(s2)CCC3)[C@@H]1c1cccnc1)c1ccc([N+](=O)[O-])[nH]1,True
60914,C(=O)(c1c(C)nc(CC)s1)N1CCC[C@H](O)C1,CCc1nc(C)c(C(=O)N2CCC[C@H](O)C2)s1,CCc1nc(C)c(C(=O)N2CCC[C@H](O)C2)s1,True
60915,O=C(Nc1ncc(Br)cc1)[C@@H]1CCCN(CN2C(=O)C[C@@](C)(COC)C2)C1,COC[C@]1(C)CC(=O)N(CN2CCC[C@@H](C(=O)Nc3ccc(Br)cn3)C2)C1,COC[C@]1(C)CC(=O)N(CN2CCC[C@@H](C(=O)Nc3ccc(Br)cn3)C2)C1,True
60916,O=C(c1cn(-c2ccccc2)nc1C)NCc1c(C)c2c(n1C)cccc2,Cc1nn(-c2ccccc2)cc1C(=O)NCc1c(C)c2ccccc2n1C,Cc1nn(-c2ccccc2)c(C(=O)NCc2c(C)n(C)c3ccccc23)c1[N+](=O)[O-],False
60917,C(NC(=O)COc1cccnc1)CNCCOCC,CCOCCNCCNC(=O)COc1cccnc1,CCOCCNCCNC(=O)COc1ccnc(N2CCO[C@H](C)C2)c1,False
60918,C(#N)[C@H]1C[C@@H]2CC[C@H](C1)N2[C@H]1C[C@@H](C[N+]([O-])=O)CC1,N#C[C@H]1C[C@@H]2CC[C@H](C1)N2[C@@H]1CC[C@H](C[N+](=O)[O-])C1,N#C[C@H]1C[C@H]2CC[C@H]1N([C@@H]1CC[C@H](C[N+](=O)[O-])C1)C2,False
60919,O1[C@H]([C@@H](NC(=O)NCCCN(C)S(=O)(C)=O)C)CN(Cc2ccccc2)CC1,C[C@H](NC(=O)NCCCN(C)S(C)(=O)=O)[C@@H]1CN(Cc2ccccc2)CCO1,C[C@H](NC(=O)NCCS(=O)(=O)N(C)CCN(C)C)[C@@H]1CN(Cc2ccccc2)CCCO1,False
60920,n1(CC(=O)N[C@@H](CN2C[C@H](C)C[C@@H](C)C2)C)cnc2c(c1=O)cnn2C,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)NC(=O)Cn2cnc3c(cnn3C)c2=O)C1,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)NC(=O)Cn2cnc3c(cnn3C)c2=O)C1,True
60921,Cc1ccc(C(=O)N2[C@@H]3C[C@@H](NC(=O)[C@H]4CCCC[C@@H]4NC(OC(C)(C)C)=O)C[C@H]2CC3)o1,Cc1ccc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@H]2CCCC[C@@H]2NC(=O)OC(C)(C)C)C3)o1,Cc1ccc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@H]2CCCC[C@@H]2NC(=O)OC(C)(C)C)C3)o1,True
60922,c1cc(Cl)cc(-c2nc(CN(Cc3cnccn3)C)on2)c1,CN(Cc1cnccn1)Cc1nc(-c2cccc(Cl)c2)no1,CN(Cc1nc(-c2cnccc2)no1)Cc1nccc(Cl)c1[N+](=O)[O-],False
60923,FC(F)(F)COC[C@H](O)CN[C@@H]1[C@@H](c2ccc(Cl)c(F)c2)N(C(C)C)CC1,CC(C)N1CC[C@H](NC[C@@H](O)COCC(F)(F)F)[C@H]1c1ccc(Cl)c(F)c1,CC(C)N1CC[C@H](NC[C@@H](O)COCC(F)(F)F)[C@@H]1c1ccc(Cl)c(F)c1,False
60924,C(C(NC[C@H]1[C@H](c2cccnc2)N(C(c2n[nH]c(-c3ccncc3)c2)=O)CC1)=O)C(F)(F)C(O)=O,O=C(CC(F)(F)C(=O)O)NC[C@@H]1CCN(C(=O)c2cc(-c3ccncc3)[nH]n2)[C@H]1c1cccnc1,O=C(CC(F)(F)C(=O)O)NC[C@@H]1CCN(C(=O)c2cc(-c3ccncc3)[nH]n2)[C@H]1c1cccnc1,True
60925,C12(CCCC1)OCC[C@H](NC(N[C@H](c1nc[nH]n1)c1cccc(C(F)(F)F)c1)=O)C2,O=C(N[C@H]1CCOC2(CCCC2)C1)N[C@@H](c1cccc(C(F)(F)F)c1)c1nc[nH]n1,O=C(N[C@H](c1cccc(C(F)(F)F)c1)c1nc2c(nc1[N+](=O)[O-])CCCC2)N[C@H]1CCOCC1,False
60926,C(=O)(C(N=c1nc(-c2c(Cl)cccc2)[nH]s1)=O)N([C@H]1C[C@@H](OC)C1)C,CO[C@H]1C[C@@H](N(C)C(=O)C(=O)N=c2nc(-c3ccccc3Cl)[nH]s2)C1,CO[C@@H]1C[C@H](N(C)C(=O)C(=O)N=c2nc(-c3ccccc3Cl)[nH]s2)C1,False
60927,c1(CC(N2[C@H]3C[C@H](NC(=O)[C@H]4[C@H](c5ccc(Br)cc5)C4)C[C@@H]2CC3)=O)ccc(OC)cc1,COc1ccc(CC(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H]2C[C@H]2c2ccc(Br)cc2)C3)cc1,COc1ccc(CC(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H]2C[C@H]2c2ccc(Br)cc2)C3)cc1,True
