model,seed,tok_len,is_perfect,answer,predict,answer_tok,predict_tok
GRU,3,20,1,CCOc1nc(C)nc2ccccc12,CCOc1nc(C)nc2ccccc12,"['C', 'C', 'O', 'c', '1', 'n', 'c', '(', 'C', ')', 'n', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']","['C', 'C', 'O', 'c', '1', 'n', 'c', '(', 'C', ')', 'n', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']"
GRU,3,20,0,CCCCCCCNC(=O)OC1CCC1,CCCCCCNC(=O)OC1CCC1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'O', 'C', '1', 'C', 'C', 'C', '1']","['C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'O', 'C', '1', 'C', 'C', 'C', '1']"
GRU,3,20,1,N/N=C/c1cccc2ccccc12,N/N=C/c1cccc2ccccc12,"['N', '/', 'N', '=', 'C', '/', 'c', '1', 'c', 'c', 'c', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']","['N', '/', 'N', '=', 'C', '/', 'c', '1', 'c', 'c', 'c', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']"
GRU,3,20,1,CCNc1ncc(C(=O)NOC)s1,CCNc1ncc(C(=O)NOC)s1,"['C', 'C', 'N', 'c', '1', 'n', 'c', 'c', '(', 'C', '(', '=', 'O', ')', 'N', 'O', 'C', ')', 's', '1']","['C', 'C', 'N', 'c', '1', 'n', 'c', 'c', '(', 'C', '(', '=', 'O', ')', 'N', 'O', 'C', ')', 's', '1']"
GRU,3,20,0,Cc1c(Br)cc(Cl)cc1C#N,Cc1c(Cl)cc(Br)cc1C#N,"['C', 'c', '1', 'c', '(', 'B', 'r', ')', 'c', 'c', '(', 'C', 'l', ')', 'c', 'c', '1', 'C', '#', 'N']","['C', 'c', '1', 'c', '(', 'C', 'l', ')', 'c', 'c', '(', 'B', 'r', ')', 'c', 'c', '1', 'C', '#', 'N']"
GRU,3,20,1,O=S(=O)(NCCF)c1ccoc1,O=S(=O)(NCCF)c1ccoc1,"['O', '=', 'S', '(', '=', 'O', ')', '(', 'N', 'C', 'C', 'F', ')', 'c', '1', 'c', 'c', 'o', 'c', '1']","['O', '=', 'S', '(', '=', 'O', ')', '(', 'N', 'C', 'C', 'F', ')', 'c', '1', 'c', 'c', 'o', 'c', '1']"
GRU,3,20,1,COCCOCCC(=O)NOC1CCC1,COCCOCCC(=O)NOC1CCC1,"['C', 'O', 'C', 'C', 'O', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'O', 'C', '1', 'C', 'C', 'C', '1']","['C', 'O', 'C', 'C', 'O', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'O', 'C', '1', 'C', 'C', 'C', '1']"
GRU,3,20,1,C=C(C)CN(C)CCOC1CCC1,C=C(C)CN(C)CCOC1CCC1,"['C', '=', 'C', '(', 'C', ')', 'C', 'N', '(', 'C', ')', 'C', 'C', 'O', 'C', '1', 'C', 'C', 'C', '1']","['C', '=', 'C', '(', 'C', ')', 'C', 'N', '(', 'C', ')', 'C', 'C', 'O', 'C', '1', 'C', 'C', 'C', '1']"
GRU,3,20,1,CCNc1ccccc1-c1ccccc1,CCNc1ccccc1-c1ccccc1,"['C', 'C', 'N', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', '-', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1']","['C', 'C', 'N', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', '-', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1']"
GRU,3,20,1,CCN(CC)c1ncnc2c1CCC2,CCN(CC)c1ncnc2c1CCC2,"['C', 'C', 'N', '(', 'C', 'C', ')', 'c', '1', 'n', 'c', 'n', 'c', '2', 'c', '1', 'C', 'C', 'C', '2']","['C', 'C', 'N', '(', 'C', 'C', ')', 'c', '1', 'n', 'c', 'n', 'c', '2', 'c', '1', 'C', 'C', 'C', '2']"
GRU,3,20,1,CCOCC(=O)NCC(F)(F)CN,CCOCC(=O)NCC(F)(F)CN,"['C', 'C', 'O', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'C', 'N']","['C', 'C', 'O', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'C', 'N']"
GRU,3,20,0,Brc1ncccc1OCc1cccnc1,Brc1ncccc1OCc1ccccc1,"['B', 'r', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'n', 'c', '1']","['B', 'r', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1']"
GRU,3,20,1,COC(=O)CSCCNc1ncccn1,COC(=O)CSCCNc1ncccn1,"['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'S', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', 'c', 'n', '1']","['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'S', 'C', 'C', 'N', 'c', '1', 'n', 'c', 'c', 'c', 'n', '1']"
GRU,3,20,1,O=Cc1ccc2c(F)cccc2c1,O=Cc1ccc2c(F)cccc2c1,"['O', '=', 'C', 'c', '1', 'c', 'c', 'c', '2', 'c', '(', 'F', ')', 'c', 'c', 'c', 'c', '2', 'c', '1']","['O', '=', 'C', 'c', '1', 'c', 'c', 'c', '2', 'c', '(', 'F', ')', 'c', 'c', 'c', 'c', '2', 'c', '1']"
GRU,3,20,1,Clc1ccc(C=NNC2CC2)o1,Clc1ccc(C=NNC2CC2)o1,"['C', 'l', 'c', '1', 'c', 'c', 'c', '(', 'C', '=', 'N', 'N', 'C', '2', 'C', 'C', '2', ')', 'o', '1']","['C', 'l', 'c', '1', 'c', 'c', 'c', '(', 'C', '=', 'N', 'N', 'C', '2', 'C', 'C', '2', ')', 'o', '1']"
GRU,3,20,0,FCCCCN1CC[C@H](CF)C1,FCCCCN1CC[C@H](CF)[C@H](CO)C1,"['F', 'C', 'C', 'C', 'C', 'N', '1', 'C', 'C', '[', 'C', '@', 'H', ']', '(', 'C', 'F', ')', 'C', '1']","['F', 'C', 'C', 'C', 'C', 'N', '1', 'C', 'C', '[', 'C', '@', 'H', ']', '(', 'C', 'F', ')', '[', 'C', '@', 'H', ']', '(', 'C', 'O', ')', 'C', '1']"
GRU,3,20,1,CCOCCNC(=O)CSC1CCCC1,CCOCCNC(=O)CSC1CCCC1,"['C', 'C', 'O', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'S', 'C', '1', 'C', 'C', 'C', 'C', '1']","['C', 'C', 'O', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'C', 'S', 'C', '1', 'C', 'C', 'C', 'C', '1']"
GRU,3,20,1,CNCc1ccc(Cl)c(Cl)c1C,CNCc1ccc(Cl)c(Cl)c1C,"['C', 'N', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '(', 'C', 'l', ')', 'c', '1', 'C']","['C', 'N', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '(', 'C', 'l', ')', 'c', '1', 'C']"
GRU,3,20,1,Brc1ccccc1OCc1ccccn1,Brc1ccccc1OCc1ccccn1,"['B', 'r', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'n', '1']","['B', 'r', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'c', 'n', '1']"
GRU,3,20,1,Oc1ccccc1SCC=C(Cl)Cl,Oc1ccccc1SCC=C(Cl)Cl,"['O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'S', 'C', 'C', '=', 'C', '(', 'C', 'l', ')', 'C', 'l']","['O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'S', 'C', 'C', '=', 'C', '(', 'C', 'l', ')', 'C', 'l']"
GRU,3,20,1,CC(C)Oc1cc(F)cc(F)c1,CC(C)Oc1cc(F)cc(F)c1,"['C', 'C', '(', 'C', ')', 'O', 'c', '1', 'c', 'c', '(', 'F', ')', 'c', 'c', '(', 'F', ')', 'c', '1']","['C', 'C', '(', 'C', ')', 'O', 'c', '1', 'c', 'c', '(', 'F', ')', 'c', 'c', '(', 'F', ')', 'c', '1']"
GRU,3,20,1,C=CCCCCCCNCc1ncnn1CC,C=CCCCCCCNCc1ncnn1CC,"['C', '=', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']","['C', '=', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'c', '1', 'n', 'c', 'n', 'n', '1', 'C', 'C']"
GRU,3,20,1,COCCN(CCOC)c1ncccc1N,COCCN(CCOC)c1ncccc1N,"['C', 'O', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'N']","['C', 'O', 'C', 'C', 'N', '(', 'C', 'C', 'O', 'C', ')', 'c', '1', 'n', 'c', 'c', 'c', 'c', '1', 'N']"
GRU,3,20,1,CCc1nocc1CNCC(C)(C)O,CCc1nocc1CNCC(C)(C)O,"['C', 'C', 'c', '1', 'n', 'o', 'c', 'c', '1', 'C', 'N', 'C', 'C', '(', 'C', ')', '(', 'C', ')', 'O']","['C', 'C', 'c', '1', 'n', 'o', 'c', 'c', '1', 'C', 'N', 'C', 'C', '(', 'C', ')', '(', 'C', ')', 'O']"
GRU,3,20,1,CC(=O)N[C@H]1CCCNCC1,CC(=O)N[C@H]1CCCNCC1,"['C', 'C', '(', '=', 'O', ')', 'N', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', 'N', 'C', 'C', '1']","['C', 'C', '(', '=', 'O', ')', 'N', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', 'N', 'C', 'C', '1']"
GRU,3,20,1,COCc1cccc(OCC(F)F)c1,COCc1cccc(OCC(F)F)c1,"['C', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'O', 'C', 'C', '(', 'F', ')', 'F', ')', 'c', '1']","['C', 'O', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'O', 'C', 'C', '(', 'F', ')', 'F', ')', 'c', '1']"
GRU,3,20,1,C#CCc1ccc(Cl)c(Cl)c1,C#CCc1ccc(Cl)c(Cl)c1,"['C', '#', 'C', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '(', 'C', 'l', ')', 'c', '1']","['C', '#', 'C', 'C', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '(', 'C', 'l', ')', 'c', '1']"
GRU,3,20,1,CC(C)c1nnnn1Cc1csnn1,CC(C)c1nnnn1Cc1csnn1,"['C', 'C', '(', 'C', ')', 'c', '1', 'n', 'n', 'n', 'n', '1', 'C', 'c', '1', 'c', 's', 'n', 'n', '1']","['C', 'C', '(', 'C', ')', 'c', '1', 'n', 'n', 'n', 'n', '1', 'C', 'c', '1', 'c', 's', 'n', 'n', '1']"
GRU,3,20,1,CC[C@](C)(CO)NCC(C)C,CC[C@](C)(CO)NCC(C)C,"['C', 'C', '[', 'C', '@', ']', '(', 'C', ')', '(', 'C', 'O', ')', 'N', 'C', 'C', '(', 'C', ')', 'C']","['C', 'C', '[', 'C', '@', ']', '(', 'C', ')', '(', 'C', 'O', ')', 'N', 'C', 'C', '(', 'C', ')', 'C']"
GRU,3,20,0,CC1(C)OB(CCO)OC1(C)C,CC1(C)OB(CCO)[C@H](C)C1(O)C(=O)O,"['C', 'C', '1', '(', 'C', ')', 'O', 'B', '(', 'C', 'C', 'O', ')', 'O', 'C', '1', '(', 'C', ')', 'C']","['C', 'C', '1', '(', 'C', ')', 'O', 'B', '(', 'C', 'C', 'O', ')', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', '1', '(', 'O', ')', 'C', '(', '=', 'O', ')', 'O']"
GRU,3,20,1,Cc1nccn1CCN(C)CCOCCO,Cc1nccn1CCN(C)CCOCCO,"['C', 'c', '1', 'n', 'c', 'c', 'n', '1', 'C', 'C', 'N', '(', 'C', ')', 'C', 'C', 'O', 'C', 'C', 'O']","['C', 'c', '1', 'n', 'c', 'c', 'n', '1', 'C', 'C', 'N', '(', 'C', ')', 'C', 'C', 'O', 'C', 'C', 'O']"
GRU,3,20,0,O=C1OCC/C1=C\c1ccco1,O=C1OCC/C1=C/c1ccco1,"['O', '=', 'C', '1', 'O', 'C', 'C', '/', 'C', '1', '=', 'C', '\\', 'c', '1', 'c', 'c', 'c', 'o', '1']","['O', '=', 'C', '1', 'O', 'C', 'C', '/', 'C', '1', '=', 'C', '/', 'c', '1', 'c', 'c', 'c', 'o', '1']"
GRU,3,20,1,C#CCOCCSc1ncc(CO)n1C,C#CCOCCSc1ncc(CO)n1C,"['C', '#', 'C', 'C', 'O', 'C', 'C', 'S', 'c', '1', 'n', 'c', 'c', '(', 'C', 'O', ')', 'n', '1', 'C']","['C', '#', 'C', 'C', 'O', 'C', 'C', 'S', 'c', '1', 'n', 'c', 'c', '(', 'C', 'O', ')', 'n', '1', 'C']"
GRU,3,20,1,CC(C)CC1(C(=O)O)CCC1,CC(C)CC1(C(=O)O)CCC1,"['C', 'C', '(', 'C', ')', 'C', 'C', '1', '(', 'C', '(', '=', 'O', ')', 'O', ')', 'C', 'C', 'C', '1']","['C', 'C', '(', 'C', ')', 'C', 'C', '1', '(', 'C', '(', '=', 'O', ')', 'O', ')', 'C', 'C', 'C', '1']"
GRU,3,20,1,CCCNC(=O)Nc1ccccc1OC,CCCNC(=O)Nc1ccccc1OC,"['C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'N', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C']","['C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'N', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'O', 'C']"
GRU,3,20,1,NCc1cn(Cc2ccncc2)cn1,NCc1cn(Cc2ccncc2)cn1,"['N', 'C', 'c', '1', 'c', 'n', '(', 'C', 'c', '2', 'c', 'c', 'n', 'c', 'c', '2', ')', 'c', 'n', '1']","['N', 'C', 'c', '1', 'c', 'n', '(', 'C', 'c', '2', 'c', 'c', 'n', 'c', 'c', '2', ')', 'c', 'n', '1']"
GRU,3,20,1,COc1ccccc1C1(O)CCCC1,COc1ccccc1C1(O)CCCC1,"['C', 'O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C', '1', '(', 'O', ')', 'C', 'C', 'C', 'C', '1']","['C', 'O', 'c', '1', 'c', 'c', 'c', 'c', 'c', '1', 'C', '1', '(', 'O', ')', 'C', 'C', 'C', 'C', '1']"
GRU,3,20,1,CCCCC(=O)NCC1(CC)CC1,CCCCC(=O)NCC1(CC)CC1,"['C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '1', '(', 'C', 'C', ')', 'C', 'C', '1']","['C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '1', '(', 'C', 'C', ')', 'C', 'C', '1']"
GRU,3,20,0,C=CCOCCCn1ccnc1C(C)C,C=CCOCCn1ccnc1C(C)C,"['C', '=', 'C', 'C', 'O', 'C', 'C', 'C', 'n', '1', 'c', 'c', 'n', 'c', '1', 'C', '(', 'C', ')', 'C']","['C', '=', 'C', 'C', 'O', 'C', 'C', 'n', '1', 'c', 'c', 'n', 'c', '1', 'C', '(', 'C', ')', 'C']"
GRU,3,20,0,S[C@H]1CCOC2(CCC2)C1,S[C@H]1CCOC2(CCC(=O)[C@H](O)C2)C1,"['S', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'O', 'C', '2', '(', 'C', 'C', 'C', '2', ')', 'C', '1']","['S', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'O', 'C', '2', '(', 'C', 'C', 'C', '(', '=', 'O', ')', '[', 'C', '@', 'H', ']', '(', 'O', ')', 'C', '2', ')', 'C', '1']"
GRU,3,20,1,C#CCCCNc1ccc(F)cc1Cl,C#CCCCNc1ccc(F)cc1Cl,"['C', '#', 'C', 'C', 'C', 'C', 'N', 'c', '1', 'c', 'c', 'c', '(', 'F', ')', 'c', 'c', '1', 'C', 'l']","['C', '#', 'C', 'C', 'C', 'C', 'N', 'c', '1', 'c', 'c', 'c', '(', 'F', ')', 'c', 'c', '1', 'C', 'l']"
GRU,3,20,0,OCCCNCc1cccc(Cl)c1Br,O=CCCNCc1cccc(Cl)c1Br,"['O', 'C', 'C', 'C', 'N', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '1', 'B', 'r']","['O', '=', 'C', 'C', 'C', 'N', 'C', 'c', '1', 'c', 'c', 'c', 'c', '(', 'C', 'l', ')', 'c', '1', 'B', 'r']"
GRU,3,20,1,NS(=O)(=O)NCC1CCSCC1,NS(=O)(=O)NCC1CCSCC1,"['N', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'C', 'C', '1', 'C', 'C', 'S', 'C', 'C', '1']","['N', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'C', 'C', '1', 'C', 'C', 'S', 'C', 'C', '1']"
GRU,3,20,0,CC#CC(=O)NCC(C)(C)OC,CC#CC(=O)NCC(C)(C)[C@@H]1CCOC1(C)C,"['C', 'C', '#', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'C', ')', '(', 'C', ')', 'O', 'C']","['C', 'C', '#', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'C', ')', '(', 'C', ')', '[', 'C', '@@', 'H', ']', '1', 'C', 'C', 'O', 'C', '1', '(', 'C', ')', 'C']"
GRU,3,20,1,CCCC[C@H](C)C(=O)OCC,CCCC[C@H](C)C(=O)OCC,"['C', 'C', 'C', 'C', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', '(', '=', 'O', ')', 'O', 'C', 'C']","['C', 'C', 'C', 'C', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', '(', '=', 'O', ')', 'O', 'C', 'C']"
GRU,3,20,0,CC1=Nc2ccccc2[C@@H]1C,CC1=Nc2ccccc2[C@H](C)[C@@H]1C,"['C', 'C', '1', '=', 'N', 'c', '2', 'c', 'c', 'c', 'c', 'c', '2', '[', 'C', '@@', 'H', ']', '1', 'C']","['C', 'C', '1', '=', 'N', 'c', '2', 'c', 'c', 'c', 'c', 'c', '2', '[', 'C', '@', 'H', ']', '(', 'C', ')', '[', 'C', '@@', 'H', ']', '1', 'C']"
GRU,3,20,0,C[C@@H](CCCO)NC(=O)CN,C[C@@H](CCCO)NC(=O)[C@@H]1CNCC[C@H]1O,"['C', '[', 'C', '@@', 'H', ']', '(', 'C', 'C', 'C', 'O', ')', 'N', 'C', '(', '=', 'O', ')', 'C', 'N']","['C', '[', 'C', '@@', 'H', ']', '(', 'C', 'C', 'C', 'O', ')', 'N', 'C', '(', '=', 'O', ')', '[', 'C', '@@', 'H', ']', '1', 'C', 'N', 'C', 'C', '[', 'C', '@', 'H', ']', '1', 'O']"
GRU,3,20,1,NOCCCNC(=O)NCc1nccs1,NOCCCNC(=O)NCc1nccs1,"['N', 'O', 'C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'N', 'C', 'c', '1', 'n', 'c', 'c', 's', '1']","['N', 'O', 'C', 'C', 'C', 'N', 'C', '(', '=', 'O', ')', 'N', 'C', 'c', '1', 'n', 'c', 'c', 's', '1']"
GRU,3,20,1,N#Cc1ccc(NCCOCCF)nc1,N#Cc1ccc(NCCOCCF)nc1,"['N', '#', 'C', 'c', '1', 'c', 'c', 'c', '(', 'N', 'C', 'C', 'O', 'C', 'C', 'F', ')', 'n', 'c', '1']","['N', '#', 'C', 'c', '1', 'c', 'c', 'c', '(', 'N', 'C', 'C', 'O', 'C', 'C', 'F', ')', 'n', 'c', '1']"
GRU,3,20,1,O=C(CCC1CCC1)OCC(F)F,O=C(CCC1CCC1)OCC(F)F,"['O', '=', 'C', '(', 'C', 'C', 'C', '1', 'C', 'C', 'C', '1', ')', 'O', 'C', 'C', '(', 'F', ')', 'F']","['O', '=', 'C', '(', 'C', 'C', 'C', '1', 'C', 'C', 'C', '1', ')', 'O', 'C', 'C', '(', 'F', ')', 'F']"
GRU,3,20,0,CC(C)OCC[C@@H]1CCCNC1,CC(C)OCC[C@H]1CCCNC1,"['C', 'C', '(', 'C', ')', 'O', 'C', 'C', '[', 'C', '@@', 'H', ']', '1', 'C', 'C', 'C', 'N', 'C', '1']","['C', 'C', '(', 'C', ')', 'O', 'C', 'C', '[', 'C', '@', 'H', ']', '1', 'C', 'C', 'C', 'N', 'C', '1']"
GRU,3,20,1,COCCS(=O)(=O)NCC1CC1,COCCS(=O)(=O)NCC1CC1,"['C', 'O', 'C', 'C', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'C', 'C', '1', 'C', 'C', '1']","['C', 'O', 'C', 'C', 'S', '(', '=', 'O', ')', '(', '=', 'O', ')', 'N', 'C', 'C', '1', 'C', 'C', '1']"
GRU,3,20,0,CCCCCCOC(=O)/C=C\COC,CCCCCCOC(=O)/C=C\[C@H]1COCC[C@H]1CC,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', '/', 'C', '=', 'C', '\\', 'C', 'O', 'C']","['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', '(', '=', 'O', ')', '/', 'C', '=', 'C', '\\', '[', 'C', '@', 'H', ']', '1', 'C', 'O', 'C', 'C', '[', 'C', '@', 'H', ']', '1', 'C', 'C']"
GRU,3,20,1,CCc1cc(NC(C)=O)ccc1F,CCc1cc(NC(C)=O)ccc1F,"['C', 'C', 'c', '1', 'c', 'c', '(', 'N', 'C', '(', 'C', ')', '=', 'O', ')', 'c', 'c', 'c', '1', 'F']","['C', 'C', 'c', '1', 'c', 'c', '(', 'N', 'C', '(', 'C', ')', '=', 'O', ')', 'c', 'c', 'c', '1', 'F']"
GRU,3,20,1,CN(CC1(C)CCC1)C1CNC1,CN(CC1(C)CCC1)C1CNC1,"['C', 'N', '(', 'C', 'C', '1', '(', 'C', ')', 'C', 'C', 'C', '1', ')', 'C', '1', 'C', 'N', 'C', '1']","['C', 'N', '(', 'C', 'C', '1', '(', 'C', ')', 'C', 'C', 'C', '1', ')', 'C', '1', 'C', 'N', 'C', '1']"
GRU,3,20,0,c1csc(CSCCC2CCCC2)n1,c1csc(CSCCCC2CCCC2)n1,"['c', '1', 'c', 's', 'c', '(', 'C', 'S', 'C', 'C', 'C', '2', 'C', 'C', 'C', 'C', '2', ')', 'n', '1']","['c', '1', 'c', 's', 'c', '(', 'C', 'S', 'C', 'C', 'C', 'C', '2', 'C', 'C', 'C', 'C', '2', ')', 'n', '1']"
GRU,3,20,1,Fc1cnc(NN=CC2CC2)nc1,Fc1cnc(NN=CC2CC2)nc1,"['F', 'c', '1', 'c', 'n', 'c', '(', 'N', 'N', '=', 'C', 'C', '2', 'C', 'C', '2', ')', 'n', 'c', '1']","['F', 'c', '1', 'c', 'n', 'c', '(', 'N', 'N', '=', 'C', 'C', '2', 'C', 'C', '2', ')', 'n', 'c', '1']"
GRU,3,20,1,Ic1cccc(NC2=CCCC2)n1,Ic1cccc(NC2=CCCC2)n1,"['I', 'c', '1', 'c', 'c', 'c', 'c', '(', 'N', 'C', '2', '=', 'C', 'C', 'C', 'C', '2', ')', 'n', '1']","['I', 'c', '1', 'c', 'c', 'c', 'c', '(', 'N', 'C', '2', '=', 'C', 'C', 'C', 'C', '2', ')', 'n', '1']"
GRU,3,20,1,COC(=O)CCN1CCC(F)CC1,COC(=O)CCN1CCC(F)CC1,"['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'F', ')', 'C', 'C', '1']","['C', 'O', 'C', '(', '=', 'O', ')', 'C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'F', ')', 'C', 'C', '1']"
GRU,3,20,1,CNc1nnc(Cl)c2ccccc12,CNc1nnc(Cl)c2ccccc12,"['C', 'N', 'c', '1', 'n', 'n', 'c', '(', 'C', 'l', ')', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']","['C', 'N', 'c', '1', 'n', 'n', 'c', '(', 'C', 'l', ')', 'c', '2', 'c', 'c', 'c', 'c', 'c', '1', '2']"
GRU,3,20,1,CCC(CC)CSCc1nnn(C)n1,CCC(CC)CSCc1nnn(C)n1,"['C', 'C', 'C', '(', 'C', 'C', ')', 'C', 'S', 'C', 'c', '1', 'n', 'n', 'n', '(', 'C', ')', 'n', '1']","['C', 'C', 'C', '(', 'C', 'C', ')', 'C', 'S', 'C', 'c', '1', 'n', 'n', 'n', '(', 'C', ')', 'n', '1']"
GRU,3,20,0,CCN1CCC(NCCN(C)C)CC1,CCN1CCC(NCCN(C)C)[C@H](C)C1,"['C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'N', 'C', 'C', 'N', '(', 'C', ')', 'C', ')', 'C', 'C', '1']","['C', 'C', 'N', '1', 'C', 'C', 'C', '(', 'N', 'C', 'C', 'N', '(', 'C', ')', 'C', ')', '[', 'C', '@', 'H', ']', '(', 'C', ')', 'C', '1']"
GRU,3,20,1,CCCCC(=O)NCC(F)(F)CO,CCCCC(=O)NCC(F)(F)CO,"['C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'C', 'O']","['C', 'C', 'C', 'C', 'C', '(', '=', 'O', ')', 'N', 'C', 'C', '(', 'F', ')', '(', 'F', ')', 'C', 'O']"
GRU,3,20,1,Cc1nnc(SC2CCC2)[nH]1,Cc1nnc(SC2CCC2)[nH]1,"['C', 'c', '1', 'n', 'n', 'c', '(', 'S', 'C', '2', 'C', 'C', 'C', '2', ')', '[', 'n', 'H', ']', '1']","['C', 'c', '1', 'n', 'n', 'c', '(', 'S', 'C', '2', 'C', 'C', 'C', '2', ')', '[', 'n', 'H', ']', '1']"
GRU,3,20,0,CCn1ncc(NC)c(Cl)c1=O,CCN(CC)c1nnc(=O)[nH]c1Cl,"['C', 'C', 'n', '1', 'n', 'c', 'c', '(', 'N', 'C', ')', 'c', '(', 'C', 'l', ')', 'c', '1', '=', 'O']","['C', 'C', 'N', '(', 'C', 'C', ')', 'c', '1', 'n', 'n', 'c', '(', '=', 'O', ')', '[', 'n', 'H', ']', 'c', '1', 'C', 'l']"
GRU,3,20,1,Cc1cc(CNCCC(C)C)ccn1,Cc1cc(CNCCC(C)C)ccn1,"['C', 'c', '1', 'c', 'c', '(', 'C', 'N', 'C', 'C', 'C', '(', 'C', ')', 'C', ')', 'c', 'c', 'n', '1']","['C', 'c', '1', 'c', 'c', '(', 'C', 'N', 'C', 'C', 'C', '(', 'C', ')', 'C', ')', 'c', 'c', 'n', '1']"
GRU,3,20,1,CCC(=O)Nc1ccc(Cl)nc1,CCC(=O)Nc1ccc(Cl)nc1,"['C', 'C', 'C', '(', '=', 'O', ')', 'N', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'n', 'c', '1']","['C', 'C', 'C', '(', '=', 'O', ')', 'N', 'c', '1', 'c', 'c', 'c', '(', 'C', 'l', ')', 'n', 'c', '1']"
